unit_id,facility_id,blood_group,component,quantity_ml,collection_date,expiry_date,days_remaining,status,is_near_expiry
UNIT03685,FAC041,A+,Platelets,55,2026-07-30,2026-08-04,3,Reserved,False
UNIT03686,FAC041,B+,Whole Blood,367,2026-07-17,2026-08-21,20,Available,False
UNIT03687,FAC041,B+,RBC,282,2026-06-20,2026-07-25,-7,Expired,False
UNIT03688,FAC041,A+,Platelets,54,2026-07-29,2026-08-03,2,Reserved,False
UNIT03689,FAC041,A+,Whole Blood,416,2026-07-17,2026-08-21,20,Available,False
UNIT03690,FAC041,A+,Platelets,51,2026-07-31,2026-08-05,4,Available,False
UNIT03691,FAC041,A+,RBC,284,2026-07-27,2026-08-31,30,Reserved,False
UNIT03692,FAC041,O+,RBC,300,2026-07-31,2026-09-04,34,Available,False
UNIT03693,FAC041,B+,Platelets,50,2026-07-29,2026-08-03,2,Available,False
UNIT03694,FAC041,A+,Platelets,52,2026-07-30,2026-08-04,3,Available,False
UNIT03695,FAC041,O+,Whole Blood,434,2026-06-22,2026-07-27,-5,Expired,False
UNIT03696,FAC041,A+,Whole Blood,355,2026-07-18,2026-08-22,21,Available,False
UNIT03697,FAC041,O+,Whole Blood,406,2026-06-26,2026-07-31,-1,Expired,False
UNIT03698,FAC041,A+,Platelets,57,2026-07-31,2026-08-05,4,Available,False
UNIT03699,FAC041,A+,RBC,250,2026-07-13,2026-08-17,16,Available,False
UNIT03700,FAC041,O+,RBC,291,2026-06-29,2026-08-03,2,Available,True
UNIT03701,FAC041,A+,Platelets,55,2026-07-29,2026-08-03,2,Available,False
UNIT03702,FAC041,O+,Whole Blood,422,2026-07-05,2026-08-09,8,Available,False
UNIT03703,FAC041,B+,RBC,276,2026-07-13,2026-08-17,16,Available,False
UNIT03704,FAC041,B+,Platelets,51,2026-07-31,2026-08-05,4,Reserved,False
UNIT03705,FAC041,B+,Platelets,58,2026-07-31,2026-08-05,4,Available,False
UNIT03706,FAC041,O+,RBC,284,2026-07-24,2026-08-28,27,Available,False
UNIT03707,FAC041,A+,Platelets,55,2026-07-28,2026-08-02,1,Available,True
UNIT03708,FAC041,A+,RBC,275,2026-07-06,2026-08-10,9,Available,False
UNIT03709,FAC041,A-,Whole Blood,377,2026-07-27,2026-08-31,30,Reserved,False
UNIT03710,FAC041,O+,Platelets,53,2026-07-30,2026-08-04,3,Available,False
UNIT03711,FAC041,B+,Whole Blood,384,2026-07-18,2026-08-22,21,Available,False
UNIT03712,FAC041,O+,RBC,262,2026-07-28,2026-09-01,31,Available,False
UNIT03713,FAC041,AB+,Whole Blood,382,2026-06-21,2026-07-26,-6,Expired,False
UNIT03714,FAC041,O+,Platelets,52,2026-07-30,2026-08-04,3,Available,False
UNIT03715,FAC041,B+,Whole Blood,430,2026-07-19,2026-08-23,22,Reserved,False
UNIT03716,FAC041,O+,RBC,253,2026-07-19,2026-08-23,22,Available,False
UNIT03717,FAC041,B+,Whole Blood,385,2026-07-18,2026-08-22,21,Available,False
UNIT03718,FAC041,O+,RBC,272,2026-07-20,2026-08-24,23,Available,False
UNIT03719,FAC041,A+,RBC,296,2026-07-25,2026-08-29,28,Available,False
UNIT03720,FAC041,O+,Platelets,55,2026-08-01,2026-08-06,5,Reserved,False
UNIT03721,FAC041,A+,RBC,251,2026-07-12,2026-08-16,15,Available,False
UNIT03722,FAC041,O+,Platelets,51,2026-07-31,2026-08-05,4,Available,False
UNIT03723,FAC041,O-,RBC,256,2026-07-06,2026-08-10,9,Reserved,False
UNIT03724,FAC041,AB+,Platelets,54,2026-08-01,2026-08-06,5,Available,False
UNIT03725,FAC041,O+,RBC,294,2026-07-10,2026-08-14,13,Available,False
UNIT03726,FAC041,A+,Platelets,55,2026-08-01,2026-08-06,5,Available,False
UNIT03727,FAC041,O+,RBC,294,2026-07-04,2026-08-08,7,Reserved,False
UNIT03728,FAC041,O+,Platelets,51,2026-07-31,2026-08-05,4,Available,False
UNIT03729,FAC041,O+,Whole Blood,422,2026-07-18,2026-08-22,21,Available,False
UNIT03730,FAC041,B+,Whole Blood,447,2026-07-30,2026-09-03,33,Available,False
UNIT03731,FAC041,O+,Whole Blood,377,2026-07-27,2026-08-31,30,Available,False
UNIT03732,FAC041,O+,Whole Blood,433,2026-06-29,2026-08-03,2,Available,True
UNIT03733,FAC041,O+,Platelets,59,2026-07-31,2026-08-05,4,Available,False
UNIT03734,FAC041,B+,RBC,281,2026-07-22,2026-08-26,25,Reserved,False
UNIT03735,FAC041,A+,RBC,279,2026-07-09,2026-08-13,12,Available,False
UNIT03736,FAC041,AB+,Whole Blood,425,2026-06-28,2026-08-02,1,Available,True
UNIT03737,FAC041,O+,Platelets,51,2026-08-01,2026-08-06,5,Available,False
UNIT03738,FAC041,A+,RBC,263,2026-07-22,2026-08-26,25,Available,False
UNIT03739,FAC041,O+,Platelets,59,2026-08-01,2026-08-06,5,Available,False
UNIT03740,FAC041,A+,RBC,263,2026-07-20,2026-08-24,23,Reserved,False
UNIT03741,FAC041,B+,Platelets,54,2026-07-29,2026-08-03,2,Reserved,False
UNIT03742,FAC041,A+,Platelets,51,2026-07-31,2026-08-05,4,Available,False
UNIT03743,FAC041,O+,Platelets,52,2026-07-30,2026-08-04,3,Available,False
UNIT03744,FAC041,O+,RBC,273,2026-07-20,2026-08-24,23,Available,False
UNIT03745,FAC041,O+,RBC,254,2026-07-25,2026-08-29,28,Available,False
UNIT03746,FAC041,A+,RBC,286,2026-06-24,2026-07-29,-3,Expired,False
UNIT03747,FAC041,O+,Whole Blood,404,2026-07-11,2026-08-15,14,Available,False
UNIT03748,FAC041,O+,Platelets,57,2026-07-31,2026-08-05,4,Available,False
UNIT03749,FAC041,B+,Whole Blood,411,2026-07-06,2026-08-10,9,Reserved,False
UNIT03750,FAC041,B+,Platelets,53,2026-07-29,2026-08-03,2,Available,False
UNIT03751,FAC041,O+,Platelets,55,2026-07-28,2026-08-02,1,Available,True
UNIT03752,FAC041,O+,Whole Blood,398,2026-07-31,2026-09-04,34,Available,False
UNIT03753,FAC041,O+,Whole Blood,370,2026-07-21,2026-08-25,24,Available,False
UNIT03754,FAC041,O+,Whole Blood,398,2026-07-27,2026-08-31,30,Available,False
UNIT03755,FAC041,B+,Whole Blood,363,2026-06-30,2026-08-04,3,Available,True
UNIT03756,FAC041,B+,RBC,261,2026-07-24,2026-08-28,27,Available,False
UNIT03757,FAC042,B+,Platelets,60,2026-07-27,2026-08-01,0,Available,True
UNIT03758,FAC042,A+,Whole Blood,419,2026-07-31,2026-09-04,34,Available,False
UNIT03759,FAC042,B+,RBC,259,2026-07-16,2026-08-20,19,Available,False
UNIT03760,FAC042,AB+,Whole Blood,378,2026-07-27,2026-08-31,30,Available,False
UNIT03761,FAC042,B+,Platelets,60,2026-07-27,2026-08-01,0,Available,True
UNIT03762,FAC042,A+,RBC,286,2026-07-21,2026-08-25,24,Available,False
UNIT03763,FAC042,B+,Platelets,52,2026-07-30,2026-08-04,3,Available,False
UNIT03764,FAC042,A+,Platelets,54,2026-07-29,2026-08-03,2,Available,False
UNIT03765,FAC042,A+,Whole Blood,403,2026-07-23,2026-08-27,26,Available,False
UNIT03766,FAC042,B+,Whole Blood,368,2026-07-05,2026-08-09,8,Reserved,False
UNIT03767,FAC042,B+,RBC,279,2026-07-15,2026-08-19,18,Available,False
UNIT03768,FAC042,AB+,Whole Blood,406,2026-07-10,2026-08-14,13,Available,False
UNIT03769,FAC042,A+,RBC,298,2026-07-03,2026-08-07,6,Available,True
UNIT03770,FAC042,B+,Whole Blood,371,2026-07-24,2026-08-28,27,Available,False
UNIT03771,FAC042,A+,Platelets,55,2026-07-29,2026-08-03,2,Available,False
UNIT03772,FAC042,AB+,Platelets,57,2026-07-28,2026-08-02,1,Available,True
UNIT03773,FAC042,B+,Platelets,51,2026-07-30,2026-08-04,3,Available,False
UNIT03774,FAC042,B+,Platelets,55,2026-07-30,2026-08-04,3,Available,False
UNIT03775,FAC042,B+,Whole Blood,422,2026-07-08,2026-08-12,11,Reserved,False
UNIT03776,FAC042,B+,Platelets,52,2026-07-26,2026-07-31,-1,Expired,False
UNIT03777,FAC042,B+,Whole Blood,440,2026-07-19,2026-08-23,22,Available,False
UNIT03778,FAC042,A+,RBC,298,2026-06-29,2026-08-03,2,Available,True
UNIT03779,FAC042,B+,Platelets,56,2026-07-28,2026-08-02,1,Available,True
UNIT03780,FAC042,B+,Whole Blood,372,2026-07-16,2026-08-20,19,Available,False
UNIT03781,FAC042,B+,RBC,253,2026-07-21,2026-08-25,24,Reserved,False
UNIT03782,FAC042,B+,Platelets,57,2026-07-31,2026-08-05,4,Available,False
UNIT03783,FAC042,A+,Whole Blood,387,2026-07-24,2026-08-28,27,Available,False
UNIT03784,FAC042,B+,Platelets,52,2026-07-27,2026-08-01,0,Reserved,False
UNIT03785,FAC042,B+,Whole Blood,385,2026-07-28,2026-09-01,31,Available,False
UNIT03786,FAC042,B+,RBC,297,2026-07-11,2026-08-15,14,Available,False
UNIT03787,FAC042,B+,Platelets,55,2026-07-31,2026-08-05,4,Available,False
UNIT03788,FAC042,B+,Platelets,52,2026-07-31,2026-08-05,4,Available,False
UNIT03789,FAC042,B+,Platelets,53,2026-08-01,2026-08-06,5,Available,False
UNIT03790,FAC042,AB+,RBC,264,2026-06-27,2026-08-01,0,Available,True
UNIT03791,FAC042,B+,Whole Blood,366,2026-07-09,2026-08-13,12,Available,False
UNIT03792,FAC042,B+,Whole Blood,355,2026-07-23,2026-08-27,26,Available,False
UNIT03793,FAC042,AB+,Whole Blood,356,2026-07-16,2026-08-20,19,Available,False
UNIT03794,FAC042,B+,RBC,253,2026-07-24,2026-08-28,27,Available,False
UNIT03795,FAC042,A+,Platelets,57,2026-07-31,2026-08-05,4,Available,False
UNIT03796,FAC042,B+,RBC,284,2026-06-30,2026-08-04,3,Available,True
UNIT03797,FAC042,A+,Whole Blood,426,2026-07-10,2026-08-14,13,Available,False
UNIT03798,FAC042,A+,Platelets,51,2026-07-28,2026-08-02,1,Available,True
UNIT03799,FAC042,B+,RBC,260,2026-07-02,2026-08-06,5,Available,True
UNIT03800,FAC042,B+,Platelets,50,2026-07-31,2026-08-05,4,Reserved,False
UNIT03801,FAC042,A+,Platelets,59,2026-07-30,2026-08-04,3,Available,False
UNIT03802,FAC042,B+,Whole Blood,375,2026-07-25,2026-08-29,28,Available,False
UNIT03803,FAC042,AB+,RBC,273,2026-07-16,2026-08-20,19,Available,False
UNIT03804,FAC042,B+,RBC,276,2026-06-24,2026-07-29,-3,Expired,False
UNIT03805,FAC042,B+,RBC,252,2026-07-17,2026-08-21,20,Available,False
UNIT03806,FAC042,B+,Platelets,59,2026-07-30,2026-08-04,3,Available,False
UNIT03807,FAC042,B+,RBC,287,2026-07-20,2026-08-24,23,Available,False
UNIT03808,FAC042,A+,RBC,277,2026-07-22,2026-08-26,25,Available,False
UNIT03809,FAC042,B+,Whole Blood,374,2026-07-10,2026-08-14,13,Available,False
UNIT03810,FAC042,B+,Platelets,60,2026-07-30,2026-08-04,3,Available,False
UNIT03811,FAC042,B+,Whole Blood,371,2026-07-17,2026-08-21,20,Available,False
UNIT03812,FAC042,B+,RBC,268,2026-07-01,2026-08-05,4,Available,True
UNIT03813,FAC042,AB+,RBC,258,2026-07-24,2026-08-28,27,Available,False
UNIT03814,FAC042,AB+,Platelets,55,2026-07-30,2026-08-04,3,Available,False
UNIT03815,FAC042,A+,Whole Blood,415,2026-07-26,2026-08-30,29,Available,False
UNIT03816,FAC042,B+,Whole Blood,426,2026-07-15,2026-08-19,18,Available,False
UNIT03817,FAC042,AB+,Platelets,56,2026-07-31,2026-08-05,4,Available,False
UNIT03818,FAC042,A+,Whole Blood,441,2026-07-08,2026-08-12,11,Reserved,False
UNIT03819,FAC042,A+,Platelets,53,2026-07-29,2026-08-03,2,Available,False
UNIT03820,FAC042,A+,RBC,296,2026-07-05,2026-08-09,8,Reserved,False
UNIT03821,FAC042,AB+,RBC,261,2026-06-26,2026-07-31,-1,Expired,False
UNIT03822,FAC042,AB+,Platelets,53,2026-07-31,2026-08-05,4,Available,False
UNIT03823,FAC042,A+,Whole Blood,354,2026-06-26,2026-07-31,-1,Expired,False
UNIT03824,FAC042,B+,Whole Blood,396,2026-07-27,2026-08-31,30,Available,False
UNIT03825,FAC042,B+,Platelets,54,2026-07-30,2026-08-04,3,Available,False
UNIT03826,FAC042,A-,RBC,294,2026-07-06,2026-08-10,9,Available,False
UNIT03827,FAC042,B+,RBC,275,2026-07-16,2026-08-20,19,Available,False
UNIT03828,FAC042,B+,Platelets,60,2026-07-28,2026-08-02,1,Available,True
UNIT03829,FAC042,A+,Whole Blood,397,2026-07-20,2026-08-24,23,Available,False
UNIT03830,FAC042,B+,RBC,288,2026-07-19,2026-08-23,22,Reserved,False
UNIT03831,FAC042,B+,RBC,254,2026-06-25,2026-07-30,-2,Expired,False
UNIT03832,FAC042,B+,RBC,268,2026-07-26,2026-08-30,29,Available,False
UNIT03833,FAC042,A-,Platelets,55,2026-07-29,2026-08-03,2,Available,False
UNIT03834,FAC042,AB+,Platelets,51,2026-07-27,2026-08-01,0,Available,True
UNIT03835,FAC042,B+,Whole Blood,391,2026-07-07,2026-08-11,10,Available,False
UNIT03836,FAC042,B+,RBC,278,2026-07-14,2026-08-18,17,Available,False
UNIT03837,FAC042,A+,Whole Blood,385,2026-07-30,2026-09-03,33,Available,False
UNIT03838,FAC042,A+,RBC,257,2026-07-06,2026-08-10,9,Available,False
UNIT03839,FAC042,A+,RBC,253,2026-07-26,2026-08-30,29,Available,False
UNIT03840,FAC042,AB-,RBC,265,2026-07-11,2026-08-15,14,Available,False
UNIT03841,FAC042,B+,Whole Blood,388,2026-06-27,2026-08-01,0,Available,True
UNIT03842,FAC043,O+,Whole Blood,422,2026-07-09,2026-08-13,12,Available,False
UNIT03843,FAC043,B+,Whole Blood,437,2026-07-23,2026-08-27,26,Reserved,False
UNIT03844,FAC043,O+,Whole Blood,365,2026-07-15,2026-08-19,18,Available,False
UNIT03845,FAC043,B+,Whole Blood,365,2026-06-28,2026-08-02,1,Available,True
UNIT03846,FAC043,A+,Whole Blood,385,2026-07-27,2026-08-31,30,Reserved,False
UNIT03847,FAC043,B+,Whole Blood,385,2026-07-20,2026-08-24,23,Reserved,False
UNIT03848,FAC043,O+,Whole Blood,408,2026-07-18,2026-08-22,21,Reserved,False
UNIT03849,FAC043,B+,Whole Blood,432,2026-07-28,2026-09-01,31,Available,False
UNIT03850,FAC043,O+,Whole Blood,393,2026-07-10,2026-08-14,13,Available,False
UNIT03851,FAC043,O+,Whole Blood,407,2026-07-23,2026-08-27,26,Available,False
UNIT03852,FAC043,A+,Whole Blood,374,2026-07-19,2026-08-23,22,Available,False
UNIT03853,FAC043,A+,Whole Blood,432,2026-07-26,2026-08-30,29,Reserved,False
UNIT03854,FAC043,O+,Whole Blood,418,2026-07-04,2026-08-08,7,Available,True
UNIT03855,FAC043,A+,Whole Blood,355,2026-07-21,2026-08-25,24,Available,False
UNIT03856,FAC043,A+,Whole Blood,443,2026-07-17,2026-08-21,20,Available,False
UNIT03857,FAC043,A+,Whole Blood,374,2026-07-24,2026-08-28,27,Available,False
UNIT03858,FAC043,A+,Whole Blood,423,2026-07-13,2026-08-17,16,Available,False
UNIT03859,FAC043,O+,Whole Blood,400,2026-07-07,2026-08-11,10,Available,False
UNIT03860,FAC043,B+,Whole Blood,354,2026-07-16,2026-08-20,19,Available,False
UNIT03861,FAC043,A+,Whole Blood,440,2026-07-20,2026-08-24,23,Available,False
UNIT03862,FAC043,A+,Whole Blood,426,2026-07-24,2026-08-28,27,Available,False
UNIT03863,FAC043,O+,Whole Blood,442,2026-07-06,2026-08-10,9,Available,False
UNIT03864,FAC043,B+,Whole Blood,437,2026-07-04,2026-08-08,7,Available,True
UNIT03865,FAC043,A+,Whole Blood,438,2026-07-25,2026-08-29,28,Available,False
UNIT03866,FAC043,O+,Whole Blood,416,2026-07-23,2026-08-27,26,Available,False
UNIT03867,FAC043,O+,Whole Blood,410,2026-07-31,2026-09-04,34,Available,False
UNIT03868,FAC043,O+,Whole Blood,379,2026-07-06,2026-08-10,9,Available,False
UNIT03869,FAC043,B+,Whole Blood,410,2026-07-16,2026-08-20,19,Reserved,False
UNIT03870,FAC043,B+,Whole Blood,415,2026-07-15,2026-08-19,18,Available,False
UNIT03871,FAC043,A+,Whole Blood,414,2026-07-06,2026-08-10,9,Available,False
UNIT03872,FAC043,O+,Whole Blood,412,2026-07-19,2026-08-23,22,Available,False
UNIT03873,FAC043,A+,Whole Blood,420,2026-07-26,2026-08-30,29,Available,False
UNIT03874,FAC044,O+,Whole Blood,413,2026-07-09,2026-08-13,12,Reserved,False
UNIT03875,FAC044,O+,Whole Blood,418,2026-06-28,2026-08-02,1,Available,True
UNIT03876,FAC044,O+,Whole Blood,446,2026-07-17,2026-08-21,20,Available,False
UNIT03877,FAC044,B+,Whole Blood,377,2026-07-24,2026-08-28,27,Reserved,False
UNIT03878,FAC044,O-,Whole Blood,441,2026-07-25,2026-08-29,28,Available,False
UNIT03879,FAC044,B+,Whole Blood,369,2026-07-07,2026-08-11,10,Available,False
UNIT03880,FAC044,B+,Whole Blood,437,2026-07-09,2026-08-13,12,Available,False
UNIT03881,FAC044,O+,Whole Blood,401,2026-07-24,2026-08-28,27,Reserved,False
UNIT03882,FAC044,A+,Whole Blood,393,2026-07-04,2026-08-08,7,Available,True
UNIT03883,FAC044,A+,Whole Blood,431,2026-06-30,2026-08-04,3,Available,True
UNIT03884,FAC044,O+,Whole Blood,432,2026-07-02,2026-08-06,5,Available,True
UNIT03885,FAC044,A+,Whole Blood,412,2026-07-22,2026-08-26,25,Available,False
UNIT03886,FAC044,B+,Whole Blood,379,2026-07-31,2026-09-04,34,Available,False
UNIT03887,FAC044,O+,Whole Blood,391,2026-07-06,2026-08-10,9,Available,False
UNIT03888,FAC044,A+,Whole Blood,401,2026-07-23,2026-08-27,26,Available,False
UNIT03889,FAC044,O+,Whole Blood,442,2026-07-11,2026-08-15,14,Available,False
UNIT03890,FAC044,B+,Whole Blood,385,2026-07-19,2026-08-23,22,Available,False
UNIT03891,FAC044,O+,Whole Blood,359,2026-07-20,2026-08-24,23,Available,False
UNIT03892,FAC044,O+,Whole Blood,442,2026-07-20,2026-08-24,23,Available,False
UNIT03893,FAC044,B+,Whole Blood,393,2026-07-14,2026-08-18,17,Reserved,False
UNIT03894,FAC044,B+,Whole Blood,361,2026-07-30,2026-09-03,33,Reserved,False
UNIT03895,FAC044,O+,Whole Blood,391,2026-07-13,2026-08-17,16,Available,False
UNIT03896,FAC044,B+,Whole Blood,411,2026-07-20,2026-08-24,23,Available,False
UNIT03897,FAC044,O+,Whole Blood,370,2026-07-30,2026-09-03,33,Available,False
UNIT03898,FAC044,O+,Whole Blood,362,2026-07-12,2026-08-16,15,Available,False
UNIT03899,FAC044,A+,Whole Blood,375,2026-07-25,2026-08-29,28,Available,False
UNIT03900,FAC044,O+,Whole Blood,409,2026-06-29,2026-08-03,2,Available,True
UNIT03901,FAC044,B+,Whole Blood,416,2026-07-19,2026-08-23,22,Available,False
UNIT03902,FAC045,A+,Whole Blood,360,2026-07-16,2026-08-20,19,Available,False
UNIT03903,FAC045,O+,Whole Blood,436,2026-07-26,2026-08-30,29,Available,False
UNIT03904,FAC045,O+,Whole Blood,439,2026-06-25,2026-07-30,-2,Expired,False
UNIT03905,FAC045,O+,Whole Blood,380,2026-07-11,2026-08-15,14,Available,False
UNIT03906,FAC045,O+,Whole Blood,439,2026-06-27,2026-08-01,0,Available,True
UNIT03907,FAC045,O+,Whole Blood,448,2026-07-26,2026-08-30,29,Available,False
UNIT03908,FAC045,B+,Whole Blood,436,2026-07-24,2026-08-28,27,Reserved,False
UNIT03909,FAC045,O+,Whole Blood,355,2026-07-24,2026-08-28,27,Available,False
UNIT03910,FAC045,A+,Whole Blood,394,2026-07-20,2026-08-24,23,Available,False
UNIT03911,FAC045,B+,Whole Blood,431,2026-07-22,2026-08-26,25,Available,False
UNIT03912,FAC045,B+,Whole Blood,350,2026-07-17,2026-08-21,20,Available,False
UNIT03913,FAC045,A+,Whole Blood,435,2026-07-19,2026-08-23,22,Available,False
UNIT03914,FAC045,O+,Whole Blood,425,2026-07-19,2026-08-23,22,Available,False
UNIT03915,FAC045,B+,Whole Blood,375,2026-07-01,2026-08-05,4,Available,True
UNIT03916,FAC045,B+,Whole Blood,382,2026-07-18,2026-08-22,21,Reserved,False
UNIT03917,FAC045,O+,Whole Blood,390,2026-07-29,2026-09-02,32,Available,False
UNIT03918,FAC045,O+,Whole Blood,399,2026-07-24,2026-08-28,27,Available,False
UNIT03919,FAC045,O+,Whole Blood,406,2026-07-12,2026-08-16,15,Reserved,False
UNIT03920,FAC045,A+,Whole Blood,378,2026-07-25,2026-08-29,28,Available,False
UNIT03921,FAC045,B+,Whole Blood,442,2026-07-10,2026-08-14,13,Available,False
UNIT03922,FAC045,A+,Whole Blood,370,2026-07-20,2026-08-24,23,Available,False
UNIT03923,FAC045,B+,Whole Blood,360,2026-07-18,2026-08-22,21,Available,False
UNIT03924,FAC045,O+,Whole Blood,421,2026-06-29,2026-08-03,2,Available,True
UNIT03925,FAC045,O+,Whole Blood,386,2026-07-13,2026-08-17,16,Available,False
UNIT03926,FAC045,B+,Whole Blood,446,2026-07-23,2026-08-27,26,Reserved,False
UNIT03927,FAC045,B+,Whole Blood,382,2026-07-08,2026-08-12,11,Available,False
UNIT03928,FAC045,O+,Whole Blood,427,2026-07-13,2026-08-17,16,Available,False
UNIT03929,FAC045,O+,Whole Blood,383,2026-07-04,2026-08-08,7,Reserved,False
UNIT03930,FAC045,B+,Whole Blood,384,2026-07-22,2026-08-26,25,Available,False
UNIT03931,FAC045,O+,Whole Blood,434,2026-07-30,2026-09-03,33,Available,False
UNIT03932,FAC046,A+,RBC,276,2026-07-28,2026-09-01,31,Available,False
UNIT03933,FAC046,A+,Plasma,236,2025-11-29,2026-11-29,120,Available,False
UNIT03934,FAC046,O+,Platelets,50,2026-07-31,2026-08-05,4,Available,False
UNIT03935,FAC046,O-,Plasma,207,2026-05-26,2027-05-26,298,Available,False
UNIT03936,FAC046,O+,Whole Blood,416,2026-07-17,2026-08-21,20,Available,False
UNIT03937,FAC046,B+,Platelets,55,2026-07-29,2026-08-03,2,Available,False
UNIT03938,FAC046,B+,RBC,265,2026-07-02,2026-08-06,5,Available,True
UNIT03939,FAC046,A+,Platelets,54,2026-07-31,2026-08-05,4,Available,False
UNIT03940,FAC046,B+,Whole Blood,422,2026-07-25,2026-08-29,28,Available,False
UNIT03941,FAC046,A+,Whole Blood,395,2026-07-25,2026-08-29,28,Available,False
UNIT03942,FAC046,A+,Whole Blood,392,2026-07-24,2026-08-28,27,Available,False
UNIT03943,FAC046,O+,Platelets,53,2026-07-30,2026-08-04,3,Available,False
UNIT03944,FAC046,B+,Platelets,50,2026-07-29,2026-08-03,2,Available,False
UNIT03945,FAC046,AB+,Plasma,205,2025-06-27,2026-06-27,-35,Expired,False
UNIT03946,FAC046,O+,RBC,266,2026-06-26,2026-07-31,-1,Expired,False
UNIT03947,FAC046,O+,Platelets,56,2026-07-31,2026-08-05,4,Available,False
UNIT03948,FAC046,B+,Whole Blood,420,2026-07-27,2026-08-31,30,Reserved,False
UNIT03949,FAC046,B+,RBC,276,2026-07-22,2026-08-26,25,Available,False
UNIT03950,FAC046,A+,RBC,269,2026-07-29,2026-09-02,32,Available,False
UNIT03951,FAC046,B+,RBC,256,2026-07-22,2026-08-26,25,Available,False
UNIT03952,FAC046,A+,RBC,276,2026-07-11,2026-08-15,14,Available,False
UNIT03953,FAC046,B+,Plasma,201,2025-11-04,2026-11-04,95,Available,False
UNIT03954,FAC046,A+,Platelets,59,2026-07-29,2026-08-03,2,Reserved,False
UNIT03955,FAC046,O+,Plasma,209,2025-11-16,2026-11-16,107,Reserved,False
UNIT03956,FAC046,O+,Whole Blood,406,2026-07-11,2026-08-15,14,Reserved,False
UNIT03957,FAC046,O+,Whole Blood,354,2026-07-17,2026-08-21,20,Available,False
UNIT03958,FAC046,B+,Platelets,55,2026-07-31,2026-08-05,4,Available,False
UNIT03959,FAC046,O+,RBC,267,2026-07-25,2026-08-29,28,Available,False
UNIT03960,FAC046,B+,Platelets,52,2026-07-31,2026-08-05,4,Available,False
UNIT03961,FAC046,A+,RBC,300,2026-07-15,2026-08-19,18,Available,False
UNIT03962,FAC046,B+,RBC,286,2026-07-30,2026-09-03,33,Available,False
UNIT03963,FAC046,O-,RBC,251,2026-07-24,2026-08-28,27,Available,False
UNIT03964,FAC046,A-,Platelets,51,2026-07-30,2026-08-04,3,Available,False
UNIT03965,FAC046,O+,Plasma,200,2025-11-03,2026-11-03,94,Available,False
UNIT03966,FAC046,B+,Plasma,239,2026-05-23,2027-05-23,295,Available,False
UNIT03967,FAC046,B+,Platelets,52,2026-07-31,2026-08-05,4,Available,False
UNIT03968,FAC046,B+,Platelets,52,2026-07-31,2026-08-05,4,Available,False
UNIT03969,FAC046,O+,Platelets,50,2026-07-28,2026-08-02,1,Available,True
UNIT03970,FAC046,A+,RBC,279,2026-07-28,2026-09-01,31,Available,False
UNIT03971,FAC046,A+,Whole Blood,370,2026-07-27,2026-08-31,30,Available,False
UNIT03972,FAC046,O+,RBC,253,2026-07-22,2026-08-26,25,Reserved,False
UNIT03973,FAC046,B+,Plasma,234,2025-08-18,2026-08-18,17,Available,True
UNIT03974,FAC046,B+,Whole Blood,431,2026-07-04,2026-08-08,7,Available,True
UNIT03975,FAC046,O+,Platelets,59,2026-07-28,2026-08-02,1,Available,True
UNIT03976,FAC046,O+,RBC,273,2026-06-28,2026-08-02,1,Available,True
UNIT03977,FAC046,O+,RBC,259,2026-07-15,2026-08-19,18,Reserved,False
UNIT03978,FAC046,O+,Plasma,204,2026-01-04,2027-01-04,156,Available,False
UNIT03979,FAC046,A+,Platelets,59,2026-07-29,2026-08-03,2,Available,False
UNIT03980,FAC046,O+,Platelets,54,2026-07-30,2026-08-04,3,Available,False
UNIT03981,FAC046,O+,RBC,281,2026-06-26,2026-07-31,-1,Expired,False
